PO Number,Requisition Number,Order Date,Status,Transmission Method
8000015528,24692,02/25/20,Issued,Sent via Email
8000015527,24892,02/25/20,Issued,Sent via cxml
8000015526,22786,02/25/20,Issued,Sent via Email
8000015525,24907,02/25/20,Issued,Sent via Email
8000015524,23363,02/25/20,Issued,Sent via Email
8000015523,15175,02/25/20,Issued,Transmission Failure
8000015522,22719,02/25/20,Issued,Sent via Email
8300015521,13157,02/25/20,Issued,Sent via Email
8000015520,23818,02/25/20,Issued,Sent via Email
8000015519,24708,02/25/20,Issued,Sent via Email
8000015518,24298,02/25/20,Issued,Sent via Email
8000015517,24274,02/25/20,Issued,Sent via cxml
8000015516,25081,02/25/20,Issued,Sent via cxml
8000015515,23208,02/25/20,Issued,Sent via Email
8000015514,24074,02/25/20,Issued,Sent via Email
8000015513,24991,02/25/20,Issued,Sent via Email
8000015512,25069,02/25/20,Issued,Transmission Failure
8000015511,24661,02/25/20,Issued,Sent via Email
8000015510,23947,02/25/20,Issued,Transmission Failure
8300015509,25024,02/25/20,Issued,Sent via Email
8000015508,21949,02/25/20,Issued,Sent via Email
8000015507,24645,02/25/20,Issued,Sent via cxml
8300015506,19353,02/25/20,Issued,Sent via Email
8000015505,24729,02/25/20,Issued,Sent via Email
8200015504,22068,02/25/20,Issued,Sent via cxml
8000015503,21423,02/25/20,Issued,Sent via Email
8000015502,21896,02/25/20,Issued,Transmission Failure
8000015501,24265,02/25/20,Issued,Sent via Email
8000015500,24750,02/25/20,Issued,Sent via cxml
8000015499,24608,02/25/20,Issued,Sent via Email
8000015498,23761,02/25/20,Issued,Sent via Email
8200015497,24990,02/25/20,Issued,Sent via Email
8000015496,24316,02/25/20,Issued,Sent via Email
8000015495,25053,02/25/20,Issued,Transmission Failure
8000015494,24864,02/25/20,Issued,Sent via Email
8000015493,24913,02/25/20,Issued,Sent via Email
8000015492,24923,02/25/20,Issued,Sent via Email
8000015491,24925,02/25/20,Issued,Sent via Email
8000015490,24280,02/25/20,Issued,Sent via Email
8000015489,24314,02/25/20,Issued,Sent via Email
8000015488,17338,02/25/20,Issued,Sent via Email
8000015487,24881,02/25/20,Issued,Sent via cxml
8000015486,22924,02/25/20,Issued,Sent via Email
8000015485,24580,02/25/20,Issued,Sent via cxml
8000015484,22403,02/25/20,Issued,Sent via Email
8000015483,24730,02/25/20,Issued,Transmission Failure
8000015482,24560,02/25/20,Issued,Sent via Email
8000015481,24956,02/25/20,Issued,Sent via cxml
8000015480,24811,02/25/20,Issued,Sent via cxml
8000015479,25079,02/25/20,Issued,Transmission Failure
8000015478,24553,02/25/20,Issued,Sent via Email
8000015477,22783,02/25/20,Issued,Sent via Email
8000015476,24573,02/25/20,Issued,Sent via Email
8000015475,23420,02/25/20,Cancelled,Sent via Email
8000015474,24918,02/25/20,Issued,Sent via Email
8000015473,24921,02/25/20,Issued,Sent via Email
8000015472,21600,02/25/20,Issued,Sent via Email
8000015471,23319,02/25/20,Issued,Sent via Email
8000015470,24863,02/25/20,Issued,Sent via cxml
8000015469,23164,02/25/20,Issued,Sent via Email
8000015468,22322,02/25/20,Issued,Sent via Email
8000015467,24848,02/25/20,Issued,Sent via Email
8000015466,23531,02/25/20,Issued,Sent via Email
8000015465,21192,02/25/20,Issued,Sent via Email
8000015464,23603,02/25/20,Issued,Sent via Email
8000015463,23957,02/25/20,Issued,Sent via Email
8000015462,24877,02/25/20,Issued,Sent via Email
8000015461,22004,02/25/20,Issued,Sent via Email
8000015460,22313,02/25/20,Issued,Sent via cxml
8000015459,23061,02/25/20,Issued,Sent via Email
8000015458,24996,02/25/20,Issued,Sent via Email
8000015457,23412,02/25/20,Issued,Sent via Email
8000015456,22412,02/25/20,Issued,Sent via Email
8000015455,21548,02/25/20,Issued,Sent via Email
8000015454,15993,02/25/20,Issued,Sent via Email
8000015453,7065,02/25/20,Issued,Sent via Email
8000015452,22616,02/25/20,Issued,Sent via Email
8000015451,23283,02/25/20,Issued,Sent via Email
8000015450,23492,02/25/20,Issued,Sent via Email
8000015449,23375,02/25/20,Issued,Sent via cxml
8000015448,23535,02/25/20,Issued,Sent via Email
8000015447,24911,02/25/20,Issued,Transmission Failure
8300015446,25011,02/25/20,Issued,Sent via Email
8000015445,23844,02/25/20,Issued,Sent via Email
8000015444,23819,02/25/20,Issued,Not Sent
8300015443,20716,02/25/20,Issued,Sent via Email
8000015442,25003,02/25/20,Issued,Sent via Email
8300015441,3384,02/25/20,Issued,Sent via Email
8000015440,24994,02/25/20,Issued,Sent via Email
8300015439,12787,02/25/20,Issued,Sent via Email
8200015438,22059,02/25/20,Issued,Sent via Email
8300015437,24822,02/25/20,Issued,Sent via Email
8000015436,24576,02/24/20,Issued,Sent via Email
8000015435,24640,02/24/20,Issued,Sent via Email
8000015434,24191,02/24/20,Issued,Transmission Failure
8000015433,23800,02/24/20,Issued,Sent via Email
8000015432,22705,02/24/20,Issued,Sent via Email
8000015431,19013,02/24/20,Issued,Sent via Email
8000015430,21942,02/24/20,Issued,Sent via Email
8000015429,19677,02/24/20,Issued,Sent via Email
8000015428,22608,02/24/20,Issued,Sent via Email
8000015427,23706,02/24/20,Issued,Sent via Email
8000015426,24344,02/24/20,Issued,Sent via Email
8000015425,23136,02/24/20,Issued,Sent via Email
8000015424,24012,02/24/20,Issued,Sent via Email
8000015423,19428,02/24/20,Issued,Sent via Email
8000015422,15266,02/24/20,Issued,Sent via Email
8000015421,16114,02/24/20,Issued,Sent via Email
8000015420,24710,02/24/20,Issued,Sent via Email
8000015419,4558,02/24/20,Issued,Sent via Email
8000015418,23718,02/24/20,Issued,Sent via Email
8000015417,23682,02/24/20,Issued,Sent via cxml
8000015416,24812,02/24/20,Issued,Sent via Email
8000015415,9771,02/24/20,Issued,Sent via Email
8000015414,23569,02/24/20,Issued,Sent via Email
8000015413,24649,02/24/20,Issued,Sent via Email
8000015412,18219,02/24/20,Issued,Sent via Email
8000015411,19498,02/24/20,Issued,Sent via Email
8000015410,24202,02/24/20,Issued,Sent via Email
8000015409,24454,02/24/20,Issued,Sent via Email
8000015408,24648,02/24/20,Issued,Sent via Email
8000015407,24283,02/24/20,Issued,Sent via Email
8000015406,22432,02/24/20,Issued,Sent via Email
8000015405,23892,02/24/20,Issued,Sent via Email
8000015404,24184,02/24/20,Issued,Sent via Email
8000015403,24807,02/24/20,Issued,Sent via Email
8000015402,23365,02/24/20,Issued,Sent via Email
8000015401,21225,02/24/20,Issued,Sent via Email
8000015400,24247,02/24/20,Issued,Sent via Email
8000015399,14247,02/24/20,Issued,Sent via Email
8000015398,24601,02/24/20,Issued,Sent via cxml
8000015397,23618,02/24/20,Issued,Sent via Email
8000015396,17953,02/24/20,Issued,Sent via Email
8000015395,23924,02/24/20,Issued,Sent via Email
8000015394,24797,02/24/20,Issued,Sent via Email
8000015393,24287,02/24/20,Issued,Sent via cxml
8000015392,24704,02/24/20,Issued,Sent via Email
8000015391,24637,02/24/20,Issued,Sent via Email
8000015390,23392,02/24/20,Issued,Sent via Email
8000015389,23243,02/24/20,Issued,Sent via cxml
8000015388,24475,02/24/20,Issued,Sent via Email
8000015387,23478,02/24/20,Cancelled,Sent via Email
8000015386,23961,02/24/20,Issued,Sent via Email
8000015385,23887,02/24/20,Issued,Sent via Email
8000015383,24216,02/24/20,Issued,Sent via Email
8000015382,24613,02/24/20,Issued,Sent via Email
8000015381,24588,02/24/20,Issued,Sent via Email
8000015380,24057,02/24/20,Issued,Sent via cxml
8000015379,23586,02/24/20,Issued,Sent via Email
8000015378,23874,02/24/20,Issued,Sent via Email
8000015377,11536,02/24/20,Issued,Sent via Email
8000015376,24514,02/24/20,Issued,Sent via Email
8000015375,23289,02/24/20,Issued,Sent via Email
8000015374,22141,02/24/20,Issued,Sent via Email
8000015373,24912,02/24/20,Issued,Transmission Failure
8000015372,16086,02/24/20,Issued,Sent via Email
8000015371,24878,02/24/20,Issued,Sent via cxml
8000015370,21879,02/24/20,Issued,Sent via Email
8000015369,23701,02/24/20,Issued,Sent via Email
8000015368,24163,02/24/20,Issued,Sent via Email
8000015367,24336,02/24/20,Issued,Sent via Email
8000015366,24700,02/24/20,Issued,Sent via Email
8000015365,22325,02/24/20,Issued,Transmission Failure
8000015364,23814,02/24/20,Issued,Sent via Email
8000015363,24568,02/24/20,Issued,Sent via Email
8000015362,14003,02/24/20,Issued,Sent via Email
8000015361,23810,02/24/20,Issued,Sent via Email
8000015360,8290,02/24/20,Issued,Sent via cxml
8000015359,24594,02/24/20,Issued,Sent via Email
8000015358,24599,02/24/20,Issued,Sent via Email
8000015357,23840,02/24/20,Issued,Sent via Email
8000015356,23847,02/24/20,Issued,Sent via Email
8000015355,24477,02/24/20,Issued,Sent via Email
8000015354,23771,02/24/20,Issued,Transmission Failure
8000015352,22247,02/24/20,Issued,Sent via Email
8000015351,23742,02/24/20,Issued,Sent via Email
8000015350,10265,02/24/20,Issued,Sent via Email
8000015349,22754,02/24/20,Issued,Sent via Email
8000015348,22282,02/24/20,Issued,Sent via Email
8000015347,22956,02/24/20,Issued,Sent via Email
8000015346,12080,02/24/20,Issued,Sent via Email
8000015345,19895,02/24/20,Issued,Sent via Email
8000015344,24528,02/24/20,Issued,Sent via Email
8000015343,12439,02/24/20,Issued,Sent via Email
8000015342,22133,02/24/20,Issued,Sent via Email
8000015341,22994,02/24/20,Issued,Sent via Email
8000015340,23959,02/24/20,Issued,Sent via Email
8000015338,21285,02/24/20,Issued,Sent via Email
8000015337,23769,02/24/20,Issued,Sent via Email
8000015336,23835,02/24/20,Issued,Sent via Email
8300015335,23267,02/24/20,Issued,Sent via Email
8300015334,24159,02/24/20,Issued,Sent via Email
8000015333,24886,02/24/20,Issued,Sent via cxml
8000015332,24806,02/24/20,Issued,Sent via cxml
8000015331,23001,02/24/20,Issued,Sent via Email
8000015330,24337,02/24/20,Issued,Sent via Email
8000015329,24355,02/24/20,Issued,Sent via Email
8000015328,21878,02/24/20,Issued,Sent via Email
8000015327,24381,02/24/20,Issued,Sent via Email
8300015326,22820,02/24/20,Issued,Sent via Email
8000015325,22320,02/24/20,Issued,Sent via Email
8000015324,23711,02/24/20,Issued,Sent via Email
8000015323,24486,02/24/20,Issued,Sent via Email
8000015322,22636,02/24/20,Issued,Sent via Email
8000015321,23772,02/24/20,Issued,Sent via Email
8000015320,18816,02/24/20,Issued,Sent via Email
8000015319,22912,02/24/20,Issued,Sent via Email
8000015318,21705,02/24/20,Issued,Sent via Email
8000015317,23935,02/24/20,Issued,Sent via Email
8000015316,24781,02/24/20,Issued,Sent via Email
8000015315,24578,02/24/20,Issued,Transmission Failure
8000015314,24694,02/24/20,Issued,Sent via Email
8000015313,24021,02/24/20,Issued,Sent via Email
8000015312,23573,02/24/20,Issued,Sent via Email
8000015311,24658,02/24/20,Issued,Sent via Email
8000015310,24112,02/24/20,Issued,Sent via Email
8000015309,22842,02/24/20,Issued,Sent via cxml
8000015308,23325,02/24/20,Issued,Sent via cxml
8000015307,24252,02/24/20,Issued,Sent via cxml
8000015306,24249,02/24/20,Issued,Sent via cxml
8000015305,20301,02/24/20,Issued,Sent via Email
8000015304,24410,02/24/20,Issued,Sent via Email
8000015303,24404,02/24/20,Issued,Sent via Email
8000015302,24379,02/24/20,Issued,Sent via cxml
8000015301,23078,02/24/20,Issued,Sent via Email
8000015300,24397,02/24/20,Issued,Sent via Email
8000015299,24415,02/24/20,Issued,Sent via Email
8000015298,24414,02/24/20,Issued,Sent via Email
8000015297,24417,02/24/20,Issued,Sent via Email
8000015296,24420,02/24/20,Issued,Sent via Email
8000015295,24294,02/24/20,Issued,Sent via Email
8000015294,23240,02/24/20,Issued,Sent via Email
8000015293,23235,02/24/20,Issued,Sent via Email
8000015292,24570,02/24/20,Issued,Sent via Email
8000015291,24046,02/24/20,Issued,Sent via Email
8000015290,22932,02/24/20,Issued,Sent via Email
8000015289,24098,02/24/20,Issued,Sent via cxml
8000015288,24814,02/24/20,Issued,Sent via Email
8000015287,24808,02/24/20,Issued,Sent via Email
8000015286,24774,02/24/20,Issued,Sent via Email
8000015285,24763,02/24/20,Issued,Sent via cxml
8000015284,24759,02/24/20,Issued,Sent via cxml
8000015283,24673,02/24/20,Issued,Sent via Email
8000015282,24575,02/24/20,Issued,Sent via Email
8000015281,24423,02/24/20,Issued,Sent via Email
8000015280,24426,02/24/20,Issued,Sent via Email
8000015279,23986,02/24/20,Issued,Sent via Email
8000015278,23954,02/24/20,Issued,Sent via Email
8000015277,23970,02/24/20,Issued,Sent via Email
8000015276,24233,02/24/20,Issued,Sent via Email
8000015275,22859,02/24/20,Issued,Sent via Email
8000015274,24235,02/24/20,Issued,Sent via Email
8000015273,20887,02/24/20,Issued,Sent via cxml
8000015272,21141,02/24/20,Issued,Sent via Email
8000015271,23255,02/24/20,Issued,Sent via Email
8000015270,24516,02/24/20,Issued,Sent via Email
8000015269,22603,02/24/20,Issued,Sent via Email
8000015268,24262,02/24/20,Issued,Sent via Email
8000015267,23715,02/24/20,Issued,Sent via Email
8000015266,22704,02/24/20,Issued,Sent via cxml
8000015265,18689,02/24/20,Issued,Sent via Email
8000015264,18471,02/24/20,Issued,Sent via Email
8000015263,23022,02/24/20,Issued,Sent via Email
8000015262,24577,02/24/20,Issued,Sent via Email
8000015261,24135,02/24/20,Issued,Sent via Email
8000015260,24349,02/24/20,Issued,Sent via Email
8000015259,24402,02/24/20,Issued,Sent via Email
8000015258,24401,02/24/20,Issued,Sent via Email
8000015257,24399,02/24/20,Issued,Sent via Email
8000015256,21992,02/24/20,Issued,Sent via Email
8000015255,24251,02/24/20,Issued,Sent via Email
8000015254,23465,02/24/20,Issued,Sent via Email
8000015253,23767,02/24/20,Issued,Sent via Email
8000015252,24007,02/24/20,Issued,Sent via Email
8000015251,19513,02/24/20,Issued,Sent via Email
8000015250,24581,02/24/20,Issued,Transmission Failure
8000015249,24428,02/24/20,Issued,Sent via Email
8000015248,23828,02/24/20,Issued,Sent via Email
8000015247,24620,02/24/20,Issued,Sent via Email
8000015246,11741,02/24/20,Issued,Sent via Email
8000015245,23848,02/24/20,Issued,Sent via Email
8000015244,21468,02/24/20,Issued,Sent via Email
8000015243,19140,02/24/20,Issued,Sent via Email
8000015242,21869,02/24/20,Issued,Sent via cxml
8000015241,22388,02/24/20,Issued,Sent via Email
8000015240,23156,02/24/20,Issued,Transmission Failure
8000015239,21058,02/24/20,Issued,Sent via Email
8000015238,22003,02/24/20,Issued,Sent via Email
8000015237,14277,02/24/20,Issued,Sent via Email
8000015236,23348,02/24/20,Issued,Sent via Email
8000015235,22292,02/24/20,Issued,Sent via Email
8000015234,24716,02/24/20,Issued,Sent via cxml
8000015233,20557,02/24/20,Issued,Sent via cxml
8200015232,24752,02/24/20,Issued,Sent via Email
8000015231,24325,02/24/20,Issued,Sent via Email
8000015230,14877,02/24/20,Issued,Sent via Email
8200015229,23476,02/24/20,Issued,Sent via Email
8300015228,23527,02/24/20,Issued,Sent via Email
8200015227,24480,02/24/20,Issued,Sent via Email
8000015226,24756,02/24/20,Issued,Sent via Email
8300015225,20668,02/24/20,Issued,Sent via Email
8200015224,22382,02/24/20,Issued,Sent via Email
8300015223,23131,02/24/20,Issued,Sent via Email
8300015222,23343,02/24/20,Issued,Sent via Email
8200015221,24474,02/23/20,Issued,Sent via Email
8300015220,7057,02/23/20,Issued,Sent via Email
8000015219,24029,02/23/20,Issued,Sent via cxml
8000015218,24437,02/22/20,Issued,Sent via cxml
8000015217,11184,02/22/20,Issued,Sent via cxml
8300015216,23696,02/22/20,Issued,Sent via Email
8000015215,23969,02/21/20,Issued,Sent via Email
8000015214,22920,02/21/20,Issued,Sent via Email
8000015213,23948,02/21/20,Issued,Sent via Email
8000015212,23310,02/21/20,Issued,Sent via Email
8000015211,23371,02/21/20,Issued,Sent via Email
8000015210,23426,02/21/20,Issued,Sent via Email
8000015209,22143,02/21/20,Issued,Sent via Email
8000015208,24149,02/21/20,Issued,Sent via Email
8000015207,23382,02/21/20,Issued,Sent via Email
8000015206,24465,02/21/20,Issued,Sent via cxml
8000015205,23176,02/21/20,Issued,Sent via Email
8000015204,23960,02/21/20,Issued,Sent via Email
8000015203,24554,02/21/20,Issued,Sent via Email
8000015202,24494,02/21/20,Issued,Sent via cxml
8000015201,23985,02/21/20,Issued,Sent via cxml
8000015200,21107,02/21/20,Issued,Sent via Email
8000015199,19770,02/21/20,Issued,Sent via Email
8000015198,23174,02/21/20,Issued,Sent via Email
8000015197,23642,02/21/20,Issued,Sent via Email
8000015196,23635,02/21/20,Issued,Sent via Email
8000015195,24746,02/21/20,Issued,Not Sent
8000015194,24133,02/21/20,Issued,Sent via Email
8000015193,23798,02/21/20,Issued,Sent via Email
8000015192,23824,02/21/20,Issued,Sent via Email
8000015191,24113,02/21/20,Issued,Sent via Email
8000015190,21697,02/21/20,Issued,Sent via Email
8000015189,23469,02/21/20,Issued,Sent via Email
8000015188,12678,02/21/20,Issued,Sent via Email
8000015187,13329,02/21/20,Issued,Sent via Email
8000015186,22091,02/21/20,Issued,Sent via Email
8000015185,24436,02/21/20,Issued,Sent via Email
8000015184,23214,02/21/20,Issued,Sent via Email
8000015183,23378,02/21/20,Issued,Sent via Email
8000015182,23940,02/21/20,Issued,Sent via Email
8000015181,23066,02/21/20,Issued,Sent via Email
8000015180,23510,02/21/20,Issued,Sent via Email
8000015179,23383,02/21/20,Issued,Sent via Email
8000015178,23430,02/21/20,Issued,Sent via Email
8000015177,23127,02/21/20,Issued,Sent via Email
8000015176,20860,02/21/20,Issued,Sent via Email
8000015175,21872,02/21/20,Issued,Sent via Email
8000015174,23965,02/21/20,Issued,Sent via cxml
8000015173,16632,02/21/20,Issued,Sent via cxml
8000015171,23537,02/21/20,Issued,Sent via Email
8000015170,19644,02/21/20,Issued,Sent via cxml
8000015169,24370,02/21/20,Issued,Sent via cxml
8000015168,23245,02/21/20,Issued,Sent via Email
8000015167,20124,02/21/20,Issued,Sent via Email
8000015166,24621,02/21/20,Issued,Sent via cxml
8000015165,21636,02/21/20,Issued,Sent via Email
8000015164,23060,02/21/20,Issued,Sent via cxml
8000015163,23532,02/21/20,Issued,Sent via Email
8000015162,24061,02/21/20,Issued,Sent via Email
8000015161,24161,02/21/20,Issued,Sent via Email
8000015160,24107,02/21/20,Issued,Sent via Email
8000015159,23320,02/21/20,Issued,Sent via Email
8000015158,23528,02/21/20,Issued,Sent via Email
8000015157,22810,02/21/20,Issued,Sent via Email
8000015156,24626,02/21/20,Issued,Sent via Email
8000015155,24551,02/21/20,Issued,Sent via Email
8000015154,24555,02/21/20,Issued,Sent via cxml
8000015153,23592,02/21/20,Issued,Sent via Email
8000015152,6567,02/21/20,Issued,Transmission Failure
8000015151,22585,02/21/20,Issued,Sent via Email
8000015150,20967,02/21/20,Issued,Sent via Email
8000015149,21799,02/21/20,Issued,Sent via Email
8000015148,22867,02/21/20,Issued,Sent via Email
8300015147,23485,02/21/20,Issued,Sent via Email
8000015146,20773,02/21/20,Issued,Sent via cxml
8000015145,23672,02/21/20,Issued,Transmission Failure
